"totalCareless","totalCareful","ls_info","ls_rCareless","ls_rCareful","eo_simul_info","eo_simul_rCareless","eo_simul_rCareful","out_simul_info","out_simul_rCareless","out_simul_rCareful","any_flag_lsf_info","any_flag_lsf_rCareless","any_flag_lsf_rCareful","any_flag_simul_rCareless","any_flag_simul_rCareful","all_flags_info","all_flags_rCareless","all_flags_rCareful","ls_or_agree_lsf_info","ls_or_agree_lsf_rCareless","ls_or_agree_lsf_rCareful","ls_or_agree_simul_info","ls_or_agree_simul_rCareless","ls_or_agree_simul_rCareful","ls_or_out_lsf_info","ls_or_out_lsf_rCareless","ls_or_out_lsf_rCareful","ls_or_eo_simul_info","ls_or_eo_simul_rCareless","ls_or_eo_simul_rCareful","ls_or_outsq_info","ls_or_outsq_rCareless","ls_or_outsq_rCareful","ls_rCareless_prop","eo_rCareless_prop","out_rCareless_prop","any_flag_lsf_rCareless_prop","all_flags_rCareless_prop","ls_or_agree_rCareless_prop","ls_or_agree_simul_rCareless_prop","ls_or_out_lsf_rCareless_prop","ls_or_eo_simul_rCareless_prop","ls_or_outsq_rCareless_prop","ls_r_prop","eo_r_prop","out_r_prop","any_flag_lsf_r_prop","all_flags_r_prop","ls_or_agree_r_prop","ls_or_agree_simul_r_prop","ls_or_out_lsf_r_prop","ls_or_eo_simul_r_prop","ls_or_outsq_r_prop","propCareless","ls_rCareful_prop","eo_rCareful_prop","out_rCareful_prop","any_flag_lsf_rCareful_prop","all_flags_rCareful_prop","ls_or_agree_rCareful_prop","ls_or_agree_simul_rCareful_prop","ls_or_out_lsf_rCareful_prop","ls_or_eo_simul_rCareful_prop","ls_or_outsq_rCareful_prop"
42,458,0.279164067373674,30,455,-0.162923684757746,25,198,0.144728633811603,24,328,0.095550010397172,8,131,8,130,0.0216261176959867,41,457,0.241214389686006,26,394,0.239030983572468,26,393,0.382823871906841,14,328,-0.046059471823664,20,400,0.279164067373674,16,313,0.0618556701030928,0.112107623318386,0.0681818181818182,0.0575539568345324,0.0823293172690763,0.0619047619047619,0.0620525059665871,0.0409356725146199,0.0476190476190476,0.0486322188449848,0.97,0.446,0.704,0.278,0.996,0.84,0.838,0.684,0.84,0.658,0.084,0.993449781659389,0.432314410480349,0.716157205240175,0.286026200873362,0.997816593886463,0.860262008733624,0.858078602620087,0.716157205240175,0.873362445414847,0.683406113537118
31,469,0.150973244377192,17,328,-0.141412751908659,18,206,0.277598184194236,14,342,0.0865946763876471,3,86,5,98,0.142100557122223,26,460,0.11954054611734,15,283,0.162459591443703,14,288,0.23020840497971,8,229,-0.04807758442809,12,286,0.150973244377192,9,223,0.0492753623188406,0.0803571428571429,0.0393258426966292,0.0337078651685393,0.0534979423868313,0.0503355704697987,0.0463576158940397,0.0337552742616034,0.0402684563758389,0.0387931034482759,0.69,0.448,0.712,0.178,0.972,0.596,0.604,0.474,0.596,0.464,0.062,0.699360341151386,0.439232409381663,0.729211087420043,0.183368869936034,0.980810234541578,0.603411513859275,0.61407249466951,0.488272921108742,0.609808102345416,0.475479744136461
54,446,0.234014283341638,41,443,-0.0902673974422854,28,191,0.0261584454409567,36,309,0.028317555223385,13,120,15,119,0.037037037037037,52,446,0.1898355754858,36,382,0.178624813153961,36,377,0.218070088025245,26,312,8.30426839395493e-05,23,395,0.234014283341638,27,298,0.0847107438016529,0.127853881278539,0.104347826086957,0.0977443609022556,0.104417670682731,0.0861244019138756,0.0871670702179177,0.0769230769230769,0.0550239234449761,0.0830769230769231,0.968,0.438,0.69,0.266,0.996,0.836,0.826,0.676,0.836,0.65,0.108,0.993273542600897,0.428251121076233,0.692825112107623,0.269058295964126,1,0.856502242152466,0.845291479820628,0.699551569506726,0.885650224215247,0.668161434977579
21,479,0.56516552341187,9,476,-0.0749577492792524,11,215,0.127945123769758,12,335,0.215428969082414,1,126,1,124,0.0476190476190477,20,479,0.591112436623919,6,420,0.545581071677105,7,421,0.649666964907048,1,334,0.156874440799284,6,420,0.56516552341187,1,326,0.0185567010309278,0.0486725663716814,0.0345821325648415,0.0078740157480315,0.0400801603206413,0.0140845070422535,0.0163551401869159,0.00298507462686567,0.0140845070422535,0.00305810397553517,0.97,0.452,0.694,0.254,0.998,0.852,0.856,0.67,0.852,0.654,0.042,0.993736951983299,0.448851774530271,0.69937369519833,0.263048016701461,1,0.876826722338205,0.878914405010438,0.697286012526096,0.876826722338205,0.680584551148225
33,467,0.117578353124392,27,437,-0.279735254039323,24,209,0.314515605736163,14,345,0.0423723314515605,8,133,8,132,0.0281617026799039,32,466,0.133865420803322,23,388,0.0992797352540393,24,386,0.362598144182727,11,325,-0.210239439361495,21,390,0.117578353124392,15,301,0.0581896551724138,0.103004291845494,0.0389972144846797,0.0567375886524823,0.0642570281124498,0.0559610705596107,0.0585365853658537,0.0327380952380952,0.0510948905109489,0.0474683544303797,0.928,0.466,0.718,0.282,0.996,0.822,0.82,0.672,0.822,0.632,0.066,0.93576017130621,0.447537473233405,0.738758029978587,0.284796573875803,0.997858672376874,0.830835117773019,0.826552462526767,0.69593147751606,0.835117773019272,0.644539614561028
28,472,0.13226392251816,24,467,-0.0423728813559322,14,216,0.327481840193705,11,340,0.176755447941889,3,134,4,139,0.0335956416464891,27,471,0.219430992736078,18,407,0.232142857142857,18,413,0.444915254237288,7,328,-0.0423728813559322,14,411,0.13226392251816,11,325,0.0488798370672098,0.0608695652173913,0.0313390313390313,0.0218978102189781,0.0542168674698795,0.0423529411764706,0.0417633410672854,0.0208955223880597,0.0329411764705882,0.0327380952380952,0.982,0.46,0.702,0.274,0.996,0.85,0.862,0.67,0.85,0.672,0.056,0.989406779661017,0.457627118644068,0.720338983050847,0.283898305084746,0.997881355932203,0.86228813559322,0.875,0.694915254237288,0.870762711864407,0.688559322033898
48,452,0.160029498525074,40,449,-0.0455383480825958,23,196,0.317846607669617,20,332,0.102323008849557,9,131,9,129,0.0811209439528024,44,451,0.294985250737463,28,397,0.271939528023599,29,396,0.403392330383481,16,333,-0.00608407079646023,21,404,0.160029498525074,32,310,0.081799591002045,0.105022831050228,0.0568181818181818,0.0642857142857143,0.0888888888888889,0.0658823529411765,0.0682352941176471,0.0458452722063037,0.0494117647058823,0.0935672514619883,0.978,0.438,0.704,0.28,0.99,0.85,0.85,0.698,0.85,0.684,0.096,0.993362831858407,0.433628318584071,0.734513274336283,0.289823008849558,0.997787610619469,0.878318584070796,0.876106194690266,0.736725663716814,0.893805309734513,0.685840707964602
62,438,0.274193548387097,45,438,-0.0593607305936072,31,193,0.0396229194284872,41,307,0.0665782884077184,13,121,15,125,0.064516129032258,58,438,0.211003093239063,40,375,0.194874060980999,41,375,0.281558403299455,26,307,0.00515539843865076,27,388,0.274193548387097,29,291,0.093167701863354,0.138392857142857,0.117816091954023,0.0970149253731343,0.116935483870968,0.0963855421686747,0.0985576923076923,0.0780780780780781,0.0650602409638554,0.090625,0.966,0.448,0.696,0.268,0.992,0.83,0.832,0.666,0.83,0.64,0.124,1,0.440639269406393,0.700913242009132,0.276255707762557,1,0.856164383561644,0.856164383561644,0.700913242009132,0.885844748858447,0.664383561643836
58,442,0.241379310344828,44,442,-0.156342643158059,34,190,0.159541270088937,33,322,0.142611951942581,8,124,11,127,0.0172413793103448,57,442,0.218130753627711,38,386,0.181385551568107,40,385,0.435403339054455,17,322,-0.0701357466063348,29,395,0.241379310344828,27,292,0.0905349794238683,0.151785714285714,0.0929577464788732,0.0606060606060606,0.114228456913828,0.089622641509434,0.0941176470588235,0.0501474926253687,0.0683962264150943,0.0846394984326019,0.972,0.448,0.71,0.264,0.998,0.848,0.85,0.678,0.848,0.638,0.116,1,0.429864253393665,0.728506787330317,0.280542986425339,1,0.873303167420814,0.8710407239819,0.728506787330317,0.893665158371041,0.660633484162896
65,435,0.276923076923077,47,435,-0.0931918656056587,34,187,0.141821396993811,38,316,0.0967285587975244,10,109,9,109,0.0153846153846153,64,435,0.308045977011494,39,395,0.259593280282935,42,394,0.379487179487179,23,319,0.0298850574712644,26,408,0.276923076923077,29,303,0.0975103734439834,0.153846153846154,0.107344632768362,0.0840336134453782,0.128256513026052,0.0898617511520737,0.0963302752293578,0.0672514619883041,0.0599078341013825,0.0873493975903614,0.964,0.442,0.708,0.238,0.998,0.868,0.872,0.684,0.868,0.664,0.13,1,0.429885057471264,0.726436781609195,0.250574712643678,1,0.908045977011494,0.905747126436782,0.733333333333333,0.937931034482759,0.696551724137931
31,469,0.155443978265355,24,436,0.0521356351881148,12,206,0.221885961895591,15,331,0.107366393837265,5,126,5,130,0.0797166242520118,28,461,0.246922071669303,17,373,0.322099181511796,15,378,0.228832794552583,13,304,0.13611665176422,9,381,0.155443978265355,15,303,0.0521739130434783,0.055045871559633,0.0433526011560694,0.0381679389312977,0.0572597137014315,0.0435897435897436,0.0381679389312977,0.0410094637223975,0.0230769230769231,0.0471698113207547,0.92,0.436,0.692,0.262,0.978,0.78,0.786,0.634,0.78,0.636,0.062,0.929637526652452,0.439232409381663,0.705756929637527,0.26865671641791,0.982942430703625,0.795309168443497,0.805970149253731,0.64818763326226,0.812366737739872,0.646055437100213
45,455,0.311111111111111,31,455,0.123809523809524,15,208,0.141147741147741,25,317,0.185836385836386,4,125,4,123,0.0666666666666667,42,455,0.408058608058608,21,398,0.372405372405372,23,402,0.385592185592186,14,317,0.212698412698413,11,408,0.311111111111111,19,311,0.0637860082304527,0.0672645739910314,0.0730994152046784,0.0310077519379845,0.0845070422535211,0.0501193317422434,0.0541176470588235,0.0422960725075529,0.0262529832935561,0.0575757575757576,0.972,0.446,0.684,0.258,0.994,0.838,0.85,0.662,0.838,0.66,0.09,1,0.457142857142857,0.696703296703297,0.274725274725275,1,0.874725274725275,0.883516483516483,0.696703296703297,0.896703296703297,0.683516483516484
40,460,0.270652173913044,29,458,-0.058695652173913,20,203,0.26304347826087,18,328,0.143478260869565,6,135,7,136,0.075,37,460,0.277173913043478,23,392,0.304347826086957,22,393,0.408695652173913,12,326,0.0163043478260869,17,398,0.270652173913044,20,322,0.0595482546201232,0.0896860986547085,0.0520231213872832,0.0425531914893617,0.0744466800804829,0.0554216867469879,0.0530120481927711,0.0355029585798817,0.0409638554216867,0.0584795321637427,0.974,0.446,0.692,0.282,0.994,0.83,0.83,0.676,0.83,0.684,0.08,0.995652173913044,0.441304347826087,0.71304347826087,0.293478260869565,1,0.852173913043478,0.854347826086956,0.708695652173913,0.865217391304348,0.7
65,435,0.338461538461539,43,435,-0.0270557029177719,30,189,0.0357206012378426,44,310,0.115119363395225,10,117,11,116,0.0307692307692307,63,435,0.308930150309461,37,382,0.295844385499558,38,383,0.381078691423519,22,313,0.0498673740053051,25,394,0.338461538461539,33,296,0.0899581589958159,0.136986301369863,0.124293785310734,0.078740157480315,0.126506024096386,0.0883054892601432,0.0902612826603325,0.0656716417910448,0.0596658711217184,0.100303951367781,0.956,0.438,0.708,0.254,0.996,0.838,0.842,0.67,0.838,0.658,0.13,1,0.43448275862069,0.71264367816092,0.268965517241379,1,0.87816091954023,0.880459770114942,0.719540229885058,0.905747126436782,0.680459770114943
58,442,0.327586206896552,39,442,-0.180371352785146,35,187,0.125604618505227,33,307,0.123108129193322,9,123,12,120,0.0517241379310345,55,442,0.335699797160243,30,377,0.294429708222812,32,374,0.484006865345608,13,313,-0.0251989389920424,26,381,0.327586206896552,23,303,0.0810810810810811,0.157657657657658,0.0970588235294118,0.0681818181818182,0.110663983903421,0.0737100737100737,0.0788177339901478,0.0398773006134969,0.0638820638820639,0.0705521472392638,0.962,0.444,0.68,0.264,0.994,0.814,0.812,0.652,0.814,0.652,0.116,1,0.423076923076923,0.694570135746606,0.278280542986425,1,0.852941176470588,0.846153846153846,0.708144796380091,0.861990950226244,0.68552036199095
42,458,0.404761904761905,25,458,-0.0805780827614889,22,203,-0.00686213349968812,30,324,0.151902682470368,6,135,6,132,0.0238095238095237,41,458,0.366812227074236,21,397,0.338635891037638,22,395,0.356830941983781,15,327,0.157517155333749,12,406,0.404761904761905,17,322,0.05175983436853,0.0977777777777778,0.0847457627118644,0.0425531914893617,0.0821643286573146,0.0502392344497608,0.052757793764988,0.043859649122807,0.0287081339712919,0.0501474926253687,0.966,0.45,0.708,0.282,0.998,0.836,0.834,0.684,0.836,0.678,0.084,1,0.443231441048035,0.707423580786026,0.294759825327511,1,0.866812227074236,0.862445414847162,0.713973799126638,0.88646288209607,0.703056768558952
31,469,0.516129032258065,15,469,-0.150216658642273,19,217,-0.038310750395488,23,330,0.150010317078203,5,146,7,145,0.064516129032258,29,469,0.476442671435449,12,405,0.43778801843318,13,402,0.488479262672811,7,335,0.10784785748676,11,406,0.516129032258065,9,325,0.0309917355371901,0.0805084745762712,0.0651558073654391,0.033112582781457,0.0582329317269076,0.0287769784172662,0.0313253012048193,0.0204678362573099,0.026378896882494,0.0269461077844311,0.968,0.472,0.706,0.302,0.996,0.834,0.83,0.684,0.834,0.668,0.062,1,0.462686567164179,0.70362473347548,0.311300639658849,1,0.863539445628998,0.857142857142857,0.714285714285714,0.865671641791045,0.692963752665245
28,472,0.5,14,472,0.0372276029055689,11,203,0.054176755447942,18,329,0.159806295399516,3,126,3,128,0.142857142857143,24,472,0.456719128329298,11,401,0.427360774818402,12,404,0.442796610169492,7,327,0.180084745762712,7,405,0.5,7,319,0.0288065843621399,0.0514018691588785,0.0518731988472622,0.0232558139534884,0.0483870967741935,0.0266990291262136,0.0288461538461538,0.0209580838323353,0.0169902912621359,0.0214723926380368,0.972,0.428,0.694,0.258,0.992,0.824,0.832,0.668,0.824,0.652,0.056,1,0.430084745762712,0.697033898305085,0.266949152542373,1,0.849576271186441,0.855932203389831,0.692796610169492,0.858050847457627,0.675847457627119
42,458,0.0972135579122477,37,448,-0.141089623622375,25,208,0.144728633811603,24,328,0.0630068621334996,9,127,10,127,0.0238095238095237,41,458,0.0463713869827407,34,392,0.0507381992098148,34,394,0.21594926180079,20,317,-0.104387606571013,23,403,0.0972135579122477,26,300,0.0762886597938144,0.107296137339056,0.0681818181818182,0.0661764705882353,0.0821643286573146,0.07981220657277,0.0794392523364486,0.0593471810089021,0.0539906103286385,0.0797546012269939,0.97,0.466,0.704,0.272,0.998,0.852,0.856,0.674,0.852,0.652,0.084,0.978165938864629,0.454148471615721,0.716157205240175,0.277292576419214,1,0.85589519650655,0.860262008733624,0.692139737991266,0.879912663755459,0.655021834061135
31,469,0.14423275328427,26,461,-0.0747644267143545,16,207,0.236811335029919,15,338,0.07937272164523,6,128,6,135,0.0279936721920353,30,467,0.17119471765596,21,398,0.183987894628241,21,404,0.30373478230965,12,324,-0.0467707545223193,15,404,0.14423275328427,14,315,0.053388090349076,0.0717488789237668,0.0424929178470255,0.0447761194029851,0.0603621730382294,0.0501193317422434,0.0494117647058823,0.0357142857142857,0.035799522673031,0.0425531914893617,0.974,0.446,0.706,0.268,0.994,0.838,0.85,0.672,0.838,0.658,0.062,0.982942430703625,0.44136460554371,0.720682302771855,0.272921108742004,0.995735607675906,0.848614072494669,0.861407249466951,0.690831556503198,0.861407249466951,0.671641791044776
33,467,0.266303289857894,24,464,-0.106482382713646,18,205,0.396859386152748,11,341,0.191746155343586,3,132,3,131,0.0303030303030303,32,467,0.330348452404127,18,409,0.33463110765038,18,411,0.541950554798521,6,338,-0.019855947050808,15,412,0.266303289857894,7,322,0.0491803278688525,0.0807174887892377,0.03125,0.0222222222222222,0.064128256513026,0.0421545667447307,0.041958041958042,0.0174418604651163,0.0351288056206089,0.0212765957446809,0.976,0.446,0.704,0.27,0.998,0.854,0.858,0.688,0.854,0.658,0.066,0.993576017130621,0.438972162740899,0.730192719486081,0.282655246252677,1,0.875802997858672,0.880085653104925,0.723768736616702,0.882226980728051,0.689507494646681
33,467,0.0309519174615533,30,439,-0.108299266757511,17,190,0.410031795470768,10,333,0.0883135422749983,5,112,3,113,0.0434754396210499,31,459,0.108169489325806,23,376,0.123158782687691,23,383,0.302316527155928,12,311,-0.0951268574394912,16,383,0.0309519174615533,19,310,0.0639658848614073,0.0821256038647343,0.0291545189504373,0.0427350427350427,0.063265306122449,0.0576441102756892,0.0566502463054187,0.0371517027863777,0.0401002506265664,0.0577507598784195,0.938,0.414,0.686,0.234,0.98,0.798,0.812,0.646,0.798,0.658,0.066,0.940042826552463,0.406852248394004,0.713062098501071,0.23982869379015,0.982869379014989,0.805139186295503,0.820128479657388,0.665952890792291,0.820128479657388,0.663811563169165
55,445,0.17732379979571,45,443,-0.0843718079673136,28,189,0.198569969356486,29,323,0.162819203268641,6,121,6,121,0.0181818181818181,54,445,0.167313585291113,39,390,0.146884576098059,40,389,0.364453524004086,20,324,-0.029826353421859,25,404,0.17732379979571,29,307,0.0922131147540984,0.129032258064516,0.0823863636363636,0.047244094488189,0.108216432865731,0.0909090909090909,0.0932400932400932,0.0581395348837209,0.0582750582750583,0.0863095238095238,0.976,0.434,0.704,0.254,0.998,0.858,0.858,0.688,0.858,0.672,0.11,0.995505617977528,0.424719101123596,0.725842696629214,0.271910112359551,1,0.876404494382023,0.874157303370787,0.728089887640449,0.907865168539326,0.689887640449438
31,469,0.178623013962446,25,462,-0.0793039411238737,17,220,0.258408418735814,14,333,0.16307861613591,4,137,5,139,0.0301258683540822,30,468,0.218378155306417,20,405,0.188252286952335,21,406,0.439163628860307,8,327,-0.0513102689318385,16,409,0.178623013962446,12,314,0.0513347022587269,0.0717299578059072,0.0403458213256484,0.0283687943262411,0.0602409638554217,0.0470588235294118,0.0491803278688525,0.0238805970149254,0.0376470588235294,0.0368098159509202,0.974,0.474,0.694,0.282,0.996,0.85,0.854,0.67,0.85,0.652,0.062,0.985074626865672,0.46908315565032,0.71002132196162,0.292110874200426,0.997867803837953,0.863539445628998,0.865671641791045,0.697228144989339,0.872068230277185,0.669509594882729
42,458,0.233728425868164,32,456,-0.130380536494074,24,202,0.305053025577043,18,336,0.18444583073404,5,139,5,135,0.0476190476190477,40,458,0.278124350176752,25,400,0.256498232480765,26,401,0.445726762320649,12,335,0.0124766063630692,18,407,0.233728425868164,16,318,0.0655737704918033,0.106194690265487,0.0508474576271186,0.0347222222222222,0.0803212851405622,0.0588235294117647,0.0608899297423888,0.0345821325648415,0.0423529411764706,0.0479041916167665,0.976,0.452,0.708,0.288,0.996,0.85,0.854,0.694,0.85,0.668,0.084,0.995633187772926,0.441048034934498,0.733624454148472,0.303493449781659,1,0.873362445414847,0.875545851528384,0.731441048034934,0.888646288209607,0.694323144104803
40,460,0.191304347826087,32,456,-0.115217391304348,22,200,0.183695652173913,21,326,0.0652173913043479,8,122,10,121,0.0478260869565217,38,459,0.246739130434783,25,401,0.221739130434782,26,401,0.408695652173913,12,326,-0.0923913043478262,21,405,0.191304347826087,21,322,0.0655737704918033,0.0990990990990991,0.0605187319884726,0.0615384615384615,0.0764587525150905,0.0586854460093897,0.0608899297423888,0.0355029585798817,0.0492957746478873,0.0612244897959184,0.976,0.444,0.694,0.26,0.994,0.852,0.854,0.676,0.852,0.686,0.08,0.991304347826087,0.434782608695652,0.708695652173913,0.265217391304348,0.997826086956522,0.871739130434783,0.871739130434783,0.708695652173913,0.880434782608696,0.7
41,459,0.341463414634146,27,459,-0.0390031351293905,20,206,0.0743397630054732,25,314,0.0371433126095968,10,129,10,124,0.0731707317073171,38,459,0.397151814655401,19,395,0.374940219990435,20,396,0.351347042882193,14,318,0.0829480843828045,15,399,0.341463414634146,17,298,0.0555555555555556,0.0884955752212389,0.0737463126843658,0.0719424460431655,0.0764587525150905,0.0458937198067633,0.0480769230769231,0.0421686746987952,0.036231884057971,0.053968253968254,0.972,0.452,0.678,0.278,0.994,0.828,0.832,0.664,0.828,0.63,0.082,1,0.44880174291939,0.684095860566449,0.281045751633987,1,0.860566448801743,0.862745098039216,0.69281045751634,0.869281045751634,0.649237472766884
42,458,0.305156997296735,29,456,-0.0783946766479517,22,204,0.140361821584529,24,326,0.0889997920565606,8,128,9,128,0.116864212934082,37,457,0.263048450821377,26,404,0.232688708671241,27,401,0.387190684133916,14,330,-0.0307756290289041,20,410,0.305156997296735,19,301,0.0597938144329897,0.0973451327433628,0.0685714285714286,0.0588235294117647,0.0748987854251012,0.0604651162790698,0.0630841121495327,0.0406976744186047,0.0465116279069767,0.059375,0.97,0.452,0.7,0.272,0.988,0.86,0.856,0.688,0.86,0.64,0.084,0.995633187772926,0.445414847161572,0.7117903930131,0.279475982532751,0.997816593886463,0.882096069868996,0.875545851528384,0.720524017467249,0.895196506550218,0.657205240174673
50,450,0.397777777777778,30,449,-0.0733333333333334,26,201,0.12,29,315,0.2,5,135,7,127,0.0577777777777777,47,449,0.36,25,387,0.364444444444445,25,389,0.475555555555556,12,322,0.0866666666666667,18,394,0.397777777777778,18,299,0.0626304801670146,0.114537444933921,0.0843023255813953,0.0357142857142857,0.094758064516129,0.0606796116504854,0.0603864734299517,0.0359281437125748,0.0436893203883495,0.056782334384858,0.958,0.454,0.688,0.28,0.992,0.824,0.828,0.668,0.824,0.634,0.1,0.997777777777778,0.446666666666667,0.7,0.3,0.997777777777778,0.86,0.864444444444444,0.715555555555556,0.875555555555556,0.664444444444444
30,470,0.285106382978723,21,463,-0.186524822695036,19,210,0.369503546099291,11,346,0.118439716312057,5,134,5,140,0.131205673758865,26,469,0.265957446808511,18,407,0.270212765957447,18,409,0.51063829787234,6,334,-0.126241134751773,17,408,0.285106382978723,11,315,0.0433884297520661,0.0829694323144105,0.030812324929972,0.0359712230215827,0.0525252525252525,0.0423529411764706,0.0421545667447307,0.0176470588235294,0.04,0.0337423312883436,0.968,0.458,0.714,0.278,0.99,0.85,0.854,0.68,0.85,0.652,0.06,0.985106382978723,0.446808510638298,0.736170212765957,0.285106382978723,0.997872340425532,0.865957446808511,0.870212765957447,0.71063829787234,0.868085106382979,0.670212765957447
51,449,0.272282632429364,37,448,-0.217214725533866,33,193,0.194855670553299,28,334,0.134460020088214,7,122,9,124,0.0392156862745099,49,449,0.228656273199703,34,402,0.228656273199703,34,402,0.445303288353203,15,332,-0.0821869950652867,26,410,0.272282632429364,22,308,0.0762886597938144,0.146017699115044,0.0773480662983425,0.0542635658914729,0.0983935742971888,0.0779816513761468,0.0779816513761468,0.0432276657060519,0.0596330275229358,0.0666666666666667,0.97,0.452,0.724,0.258,0.996,0.872,0.872,0.694,0.872,0.66,0.102,0.997772828507795,0.429844097995546,0.743875278396437,0.271714922048998,1,0.89532293986637,0.89532293986637,0.739420935412027,0.913140311804009,0.685968819599109
35,465,0.242089093701997,26,458,-0.211981566820276,23,207,0.261751152073733,15,321,0.158832565284178,4,127,5,124,0.0549923195084485,33,464,0.168049155145929,24,397,0.168049155145929,24,397,0.455299539170507,8,318,-0.128417818740399,20,401,0.242089093701997,12,322,0.0537190082644628,0.1,0.0446428571428571,0.0305343511450382,0.0663983903420523,0.0570071258907363,0.0570071258907363,0.0245398773006135,0.0475059382422803,0.0359281437125748,0.968,0.46,0.672,0.262,0.994,0.842,0.842,0.652,0.842,0.668,0.07,0.98494623655914,0.445161290322581,0.690322580645161,0.273118279569892,0.997849462365591,0.853763440860215,0.853763440860215,0.683870967741935,0.862365591397849,0.69247311827957
40,460,0.35,26,460,-0.196739130434783,25,197,0.226086956521739,20,334,0.110869565217391,6,120,7,121,0.075,37,460,0.266304347826087,25,410,0.266304347826087,25,410,0.451086956521739,11,334,-0.0717391304347825,20,415,0.35,17,317,0.0534979423868313,0.112612612612613,0.0564971751412429,0.0476190476190476,0.0744466800804829,0.0574712643678161,0.0574712643678161,0.0318840579710145,0.0459770114942529,0.0508982035928144,0.972,0.444,0.708,0.252,0.994,0.87,0.87,0.69,0.87,0.668,0.08,1,0.428260869565217,0.726086956521739,0.260869565217391,1,0.891304347826087,0.891304347826087,0.726086956521739,0.902173913043478,0.689130434782609
35,465,0.224270353302611,27,463,-0.14347158218126,20,199,0.215360983102919,17,326,0.108755760368664,5,117,6,117,0.0264208909370198,34,464,0.273118279569893,21,406,0.275268817204301,21,407,0.415360983102919,10,326,-0.0291858678955453,16,411,0.224270353302611,16,324,0.0551020408163265,0.091324200913242,0.0495626822157434,0.040983606557377,0.0682730923694779,0.0491803278688525,0.0490654205607477,0.0297619047619048,0.0374707259953162,0.0470588235294118,0.98,0.438,0.686,0.244,0.996,0.854,0.856,0.672,0.854,0.68,0.07,0.995698924731183,0.427956989247312,0.701075268817204,0.251612903225806,0.997849462365591,0.873118279569893,0.875268817204301,0.701075268817204,0.883870967741936,0.696774193548387
39,461,0.249902664219367,29,458,-0.0320373769397631,18,198,0.136937538239057,23,335,0.10467767951499,7,131,7,133,0.0769230769230769,36,461,0.211468935980867,25,393,0.220145725568719,25,397,0.303409533344457,16,329,0.0192446743422883,16,402,0.249902664219367,21,310,0.0595482546201232,0.0833333333333333,0.0642458100558659,0.0507246376811594,0.0724346076458753,0.0598086124401914,0.0592417061611374,0.0463768115942029,0.0382775119617225,0.0634441087613293,0.974,0.432,0.716,0.276,0.994,0.836,0.844,0.69,0.836,0.662,0.078,0.993492407809111,0.429501084598698,0.726681127982646,0.284164859002169,1,0.852494577006508,0.86117136659436,0.713665943600868,0.872017353579176,0.672451193058568
41,459,0.390243902439024,25,459,-0.198416493968861,26,200,0.21983102183963,21,336,0.0968170466018385,8,134,9,138,0.0487804878048781,39,459,0.354907274562942,21,398,0.354907274562942,21,398,0.50597800095648,9,333,-0.052075030554227,20,399,0.390243902439024,13,322,0.0516528925619835,0.115044247787611,0.0588235294117647,0.0563380281690141,0.0783132530120482,0.0501193317422434,0.0501193317422434,0.0263157894736842,0.0477326968973747,0.0388059701492537,0.968,0.452,0.714,0.284,0.996,0.838,0.838,0.684,0.838,0.67,0.082,1,0.435729847494553,0.73202614379085,0.291938997821351,1,0.867102396514161,0.867102396514161,0.725490196078431,0.869281045751634,0.701525054466231
42,458,0.110106051154086,36,443,-0.0504262840507381,20,195,0.114576835100852,26,336,0.0542732376793511,9,123,10,128,0.0172593054689125,41,455,0.128509045539613,30,386,0.135059263880225,30,389,0.148887502599293,23,319,0.0166354751507589,17,399,0.110106051154086,25,304,0.0751565762004175,0.0930232558139535,0.0718232044198895,0.0681818181818182,0.0826612903225806,0.0721153846153846,0.0715990453460621,0.0672514619883041,0.0408653846153846,0.0759878419452888,0.958,0.43,0.724,0.264,0.992,0.832,0.838,0.684,0.832,0.658,0.084,0.967248908296943,0.425764192139738,0.733624454148472,0.268558951965066,0.993449781659389,0.842794759825327,0.849344978165939,0.696506550218341,0.87117903930131,0.663755458515284
30,470,0.36241134751773,19,468,-0.075886524822695,16,215,0.153900709219858,16,323,0.201418439716312,2,126,3,128,0.0666666666666667,28,470,0.295035460992908,17,405,0.299290780141844,17,407,0.409929078014184,8,318,0.0886524822695036,11,411,0.36241134751773,9,316,0.0390143737166324,0.0692640692640693,0.0471976401179941,0.015625,0.0562248995983936,0.0402843601895735,0.0400943396226415,0.0245398773006135,0.0260663507109005,0.0276923076923077,0.974,0.462,0.678,0.256,0.996,0.844,0.848,0.652,0.844,0.65,0.06,0.995744680851064,0.457446808510638,0.687234042553192,0.268085106382979,1,0.861702127659574,0.865957446808511,0.676595744680851,0.874468085106383,0.672340425531915
47,453,0.189281856183364,38,452,-0.174909586210136,27,181,0.224461039876004,24,333,0.152693626414917,6,127,8,122,0,47,453,0.229251796533747,30,393,0.222629279977455,30,390,0.401296322389742,16,336,-0.0281809215161335,20,403,0.189281856183364,18,316,0.0775510204081633,0.129807692307692,0.0672268907563025,0.0451127819548872,0.094,0.0709219858156028,0.0714285714285714,0.0454545454545455,0.0472813238770686,0.0538922155688623,0.98,0.416,0.714,0.266,1,0.846,0.84,0.704,0.846,0.668,0.094,0.997792494481236,0.399558498896247,0.735099337748344,0.280353200883002,1,0.867549668874172,0.860927152317881,0.741721854304636,0.88962472406181,0.69757174392936
